;time;distance;speed;kin_energy
237;3,792;0,06570730552990282;2,5279843049041872;19,17211393752572
238;3,808;0,028508770580296876;2,4775341656838425;18,414526626392203
239;3,824;0,0;2,100461872839868;13,2358202377619
240;3,84;0,03100983714887907;1,9605011625495439;11,530694425074339
241;3,856;0,07994216659560834;2,2118385968316012;14,67668993530196
242;3,872;0,05673067953056793;2,718362521211671;22,16848439018482
243;3,888;0,0757631836712265;3,0148387772900107;27,26775855915458
244;3,904;0,10229828933076054;3,341543989797669;33,49774870725877
245;3,92;0,12790797473183602;4,229036884007839;53,6542588988962
246;3,936;0,13765006356700313;5,458055308713223;89,37110325891778
247;3,952;0,12862923462417086;6,329657071885471;120,19367594300927
248;3,968;0,11097652905006536;6,606749593800266;130,94742058553993
249;3,984;0,09896165924235509;6,983811912655507;146,32088649404693
250;4,0;0,09428944797802138;7,149224986823319;153,33425373665668
251;4,016;0,08875995718791216;7,028347021262173;148,19298555385456
252;4,032;0,07805568525097964;6,583237293754527;130,01703979764127
253;4,048;0,04930811292272297;5,79446987728774;100,72764347638497
254;4,064;0,04491881565669335;5,047055422220978;76,41830530491052
255;4,08;0,09931500390172676;4,9429346619679535;73,29780921745274
256;4,096;0,13098816740454078;5,2288856277017555;82,02373472275795
257;4,112;0,13682613054530193;5,608677436338188;94,37178775466732
258;4,128;0,08429217045491236;5,568786483364976;93,03414869192537
259;4,144;0,03551365934397637;5,18894696633816;80,77551185840998
260;4,16;0,03106267857091528;5,026041302482734;75,78327352278703
261;4,176;0,06541628237679056;5,209054398197888;81,40274317015428
262;4,192;0,08469002302514744;5,078474211799859;77,37270095974861
263;4,208;0,08500811725947116;4,667938049790309;65,36893691004047
264;4,224;0,07258298698730992;4,09433855373681;50,29082457784689
265;4,24;0,05592003218883194;3,841015890646806;44,26020921660383
266;4,256;0,04280724237789675;3,9061371677353813;45,77372271949136
267;4,272;0,03466684294826975;3,9383172068189025;46,531027264577524
268;4,288;0,027411858747629646;3,5989919958442522;38,85823015845298
269;4,304;0,019072755438058767;3,0131235352452466;27,23674031594644
270;4,32;0,012548306658669128;2,366160940595229;16,796152790395496
271;4,336;0,009833107342035881;1,80589415804814;9,7837611302172
272;4,352;0,009721111047611784;1,3934037907158174;5,824722371943629
273;4,368;0,011590513362228615;1,1146829959330666;3,727554544266951
274;4,384;0,016393596310754998;0,9515290080981135;2,716222359756539
275;4,4;0,019282375372344562;0,8789443351044969;2,317629432636858
276;4,416;0,019692892118731573;0,8844812697533613;2,3469213496335546
277;4,432;0,02138059868198269;0,9633410199615179;2,784077762221493
278;4,448;0,024942333491475892;1,0982448248672323;3,6184250860429734
279;4,464;0,027519811045862947;1,2571617891373317;4,7413672922009305
280;4,48;0,027917915394957415;1,4029421644295532;5,904740150202839
281;4,496;0,030639353779086137;1,5301364275396525;7,023952460651431
282;4,512;0,031338953396691474;1,637784445614194;8,047013670887377
283;4,528;0,03904497406837403;1,8105708915931444;9,834500860453181
284;4,544;0,04699148859102039;2,039239551495266;12,475493845147842
285;4,56;0,05062617899861691;2,268559600666168;15,439087985323932
286;4,576;0,04910376767621808;2,4612734991514813;18,17360171287613
287;4,592;0,045426534096274625;2,6176004518418137;20,5554963764474
288;4,608;0,04402124487108468;2,7370816223060865;22,474847421497156
289;4,624;0,0450291017010111;2,8593150893089243;24,527048339849102
290;4,64;0,0460704894699416;2,922042905394349;25,61500422289635
291;4,656;0,044797879414097276;2,902457109171821;25,272771811746132
292;4,672;0,039878565671297654;2,806496275892185;23,629264039790115
293;4,688;0,031164563208875562;2,64632480743377;21,009104959318137
294;4,704;0,01783535814050282;2,399975022114379;17,279640320318745
295;4,72;0,006833739825307943;2,067943727062801;12,829173774895168
296;4,736;0,01902787429010397;1,835789910893988;10,110373790820468
297;4,752;0,02751763071196357;1,6701393862691842;8,368096708702822
298;4,768;0,03178018250419591;1,5539099495736364;7,243908394151823
299;4,784;0,03413678367977862;1,5026440389350735;6,773817323241332
300;4,8;0,03540254228159328;1,5404831377986246;7,119264893525688
301;4,816;0,03615038035761173;1,704010121879954;8,710951486408007
302;4,832;0,03731018627667249;1,9761212509099946;11,715165594894245
303;4,848;0,039423089681048594;2,158221388329143;13,973758683124117
304;4,864;0,04776745754171976;2,339023413594823;16,413091588034334
305;4,88;0,046555021211465465;2,4709416163383007;18,3166574140576
306;4,896;0,04826354732093366;2,597073434562899;20,234371273536997
307;4,912;0,05084358366598481;2,734939875494966;22,439688367717263
308;4,928;0,05859667226046202;2,9353531960561297;25,848895156790803
309;4,944;0,07490433899314514;3,2710152738817775;32,09862276590364
310;4,96;0,09944340098769752;3,8069109105482855;43,47771204255473
311;4,976;0,12896832944564338;4,5319186954047455;61,61486118527715
312;4,992;0,15573262342874725;5,506718715201904;90,97185302506473
313;5,008;0,16594682883381656;6,557462300138357;129,0009354532075
314;5,024;0,1502595421262823;7,445104786391013;166,28875584102713
315;5,04;0,12048676275840427;7,997694880122639;191,88937018661963
316;5,056;0,10314426789696074;8,249837102478136;204,1794366522745
317;5,072;0,09955425656394605;8,250826884408927;204,22843282945533
318;5,088;0,09332036219389635;7,932541462518328;188,77564216371724
319;5,104;0,0792442426930815;7,249609491664169;157,67051334488164
320;5,12;0,051315689608539806;6,226117177152771;116,29360531091037
321;5,136;0,040877010653911604;5,249487431863748;82,67135489188634
322;5,152;0,1070694634337914;5,129690116465419;78,941162072889
323;5,168;0,15258587745921967;5,571133058985588;93,11257068276633
324;5,184;0,14429670820916188;5,970619234389301;106,94488212617844
325;5,2;0,10305755673408912;6,057558471355307;110,08204390166533
326;5,216;0,04879979508153699;5,785733046252232;100,42412064748538
327;5,232;0,011268540278137189;5,428169212945066;88,39506301309396
328;5,248;0,050007399452481005;5,509690541503721;91,0700695894067
329;5,264;0,07464221325764665;5,220161522073858;81,75025894962137
330;5,28;0,08275155587661179;4,596640793657715;63,387319757754696
331;5,296;0,07696479714778698;3,995463016324012;47,891174144438914
332;5,312;0,06292034647075619;3,637095067544254;39,68538159106423
333;5,328;0,0453766459756558;3,6065312362417434;39,02120267396219
334;5,344;0,029026022807129476;3,7650801873934596;42,527486452508306
335;5,36;0,015752142711390086;3,459229680776577;35,89880995309686
336;5,376;0,007487322618933953;2,8596324429309283;24,532493125989326
337;5,392;0,009709788875150692;2,2074738089893122;14,618821852121346
338;5,408;0,01555956297586793;1,6592127895971784;8,258961243488553
339;5,424;0,020235365081954892;1,2780968843400242;4,900594937279032
340;5,44;0,022691408065609334;1,075550117286038;3,47042416438203
341;5,456;0,022354865242268856;1,0159862104569253;3,096683939515871
342;5,472;0,023785289571497753;1,087710735993601;3,549343935587223
343;5,488;0,030046796834271704;1,289134612916259;4,985604150656259
344;5,504;0,035862236405444656;1,5226386087224728;6,955284998316923
345;5,52;0,03731353641776668;1,7168705144537115;8,842933090201656
346;5,536;0,03445896109867504;1,8438669074601413;10,199535517279875
347;5,552;0,031825147289525624;1,9254181505308223;11,121705163180597
348;5,568;0,03589679651445238;2,0463282511753182;12,56237793467471
349;5,584;0,04473220316505771;2,233354265403532;14,96361382438845
350;5,6;0,050895382894718455;2,419502355228949;17,561974940875295
351;5,616;0,05922465702728891;2,6280953964953975;20,720656239240903
352;5,632;0,05246427355829869;2,763369835250148;22,908638539111294
353;5,648;0,04935078520145349;2,896332550453526;25,166226728449878
354;5,664;0,04677189326935568;3,0297856395591514;27,538803065036568
355;5,68;0,045751174848303086;3,117771160397105;29,161491025811728
356;5,696;0,04598282287985374;3,1289374078506405;29,370747906741258
357;5,712;0,045422571481588306;3,080073020233407;28,46054942990923
358;5,728;0,04512704289004543;2,9542014654365905;26,181918895163097
359;5,744;0,045655777290502894;2,8934113201884135;25,115487203383374
360;5,76;0,04512305397465912;2,855663719949178;24,464445844301927
361;5,776;0,039461753635640674;2,7903946160767235;23,358906340289895
362;5,792;0,02710516555935418;2,6239123902825368;20,654748695634648
363;5,808;0,01517728565982732;2,3488629508180154;16,551471485176545
364;5,824;0,052753862417836285;2,4143209056059436;17,48683630573771
365;5,84;0,03790065962486669;2,349799626452562;16,5646748534298
366;5,856;0,03901845717093387;2,2905378396706957;15,739690784889891
367;5,872;0,0392235898408088;2,237864052761318;15,024106555923936
368;5,888;0,041067018396762134;2,2521967738427593;15,217170924323199
369;5,904;0,04288554535038584;2,3930930219769704;17,180682635504606
370;5,92;0,04434083896364615;2,653481890761067;21,12289843379078
371;5,936;0,0453480980858073;2,58735899493938;20,083279706081154
372;5,952;0,04698574251834273;2,668475806488273;21,362289389439717
373;5,968;0,054878593276431575;2,8100841645730736;23,689719035953047
374;5,984;0,05177895325322829;2,9221856236125325;25,617506456543296
375;6,0;0,05846682820198133;3,07754106830199;28,413777081256065
376;6,016;0,07216266347634348;3,3389439087123263;33,445639276581446
377;6,032;0,09169754631395542;3,7617716529115155;42,45277790594591
378;6,048;0,1139047847985325;4,373884927132275;57,39260806738473
379;6,064;0,13446397287005912;5,1549405552726;79,72023638518256
380;6,08;0,14371283867490753;5,948103460616134;106,13980433458089
381;6,096;0,12859086281692023;6,633924081720527;132,0268461660946
382;6,112;0,09448502526855779;6,955515126957815;145,13757204401696
383;6,128;0,07324028945873984;6,965136787514926;145,53939140638124
384;6,144;0,07704810185851434;6,83433817630563;140,1245349243257
385;6,16;0,07563821785314617;6,49267240000754;126,46438468145901
386;6,176;0,05717604393450111;5,802601605940057;101,01055619177438
387;6,192;0,034364225584174006;4,8262747033442235;69,87878253642111
388;6,208;0,022276444958745104;3,8770388296105174;45,09429025892307
389;6,224;0,0525983840055947;3,5030509611912044;36,814098110107864
390;6,24;0,08625015942014254;3,6192105144180147;39,29605424302173
391;6,256;0,0939565857191501;3,7701791203165476;42,64275179781257
392;6,272;0,07813769896791176;3,7924959159840976;43,14907581826818
393;6,288;0,05063388193690073;3,7340837552912376;41,83014447458973
394;6,304;0,030632662306760088;3,700766226028613;41,08701197914219
395;6,32;0,034728950459235006;3,811949310854416;43,59287264557037
396;6,336;0,046304535415010915;3,7557542341527745;42,31706960206948
397;6,352;0,05753077437337341;3,4993311533780505;36,73595556300647
398;6,368;0,05134335400029881;3,118855870174022;29,18178581675687
399;6,384;0,04707494025487446;2,8415098102361886;24,222534005005507
400;6,4;0,039037674111043044;2,7379722403624593;22,489475966986276
401;6,416;0,027929912280564;2,7138405436999946;22,094791489889648
402;6,432;0,016767826334978548;2,5534733640191334;19,560678662265566
403;6,448;0,009539392014169455;2,225213155083049;14,854720756663973
404;6,464;0,01064518670573701;1,8065918366220104;9,791322192447867
405;6,48;0,014263590010933433;1,475522515288391;6,53150007936894
406;6,496;0,016031843312607565;1,1983520068752942;4,308142597146135
407;6,512;0,017424121211699603;1,0053738559883079;3,032329770914396
408;6,528;0,018345571672749805;0,9197993862756813;2,5380927329793597
409;6,544;0,019450963986394097;0,9437559724490343;2,6720260065996673
410;6,56;0,02317951681981313;1,0655428010708528;3,4061443827417563
411;6,576;0,024591258609514072;1,1900613002117193;4,248737694784824
412;6,592;0,02420805651017859;1,2788511796692652;4,906381019224414
413;6,608;0,022293496809607953;1,3347588001781971;5,344743163959421
414;6,624;0,02084538318189426;1,3653057820549266;5,592179635537844
415;6,64;0,023017167506016022;1,4070164591376606;5,93908594885284
416;6,656;0,028856195175386522;1,4909917376108073;6,669169084871083
417;6,672;0,0366241723455971;1,6110333048053067;7,786284927575725
418;6,688;0,04436180789823607;1,787556066311753;9,586070070623844
419;6,704;0,05477627223533926;2,0604865638578302;12,736814639515945
420;6,72;0,04891308618355625;2,2981614689823684;15,844638412545592
421;6,736;0,044814506579901096;2,5121714993217146;18,933016926012936
422;6,752;0,04086869217383889;2,671560112427276;21,411700302937316
423;6,768;0,04047023597657913;2,775256905295067;23,10615267116386
424;6,784;0,044464480206115084;2,8452596540496917;24,286507496888916
425;6,8;0,04853812934178655;2,882548238367107;24,927253039539934
426;6,816;0,04916960443200657;2,8324887044087794;24,06897678180998
427;6,832;0,046411851934608256;2,810156255757458;23,690934545318328
428;6,848;0,04060012315252259;2,7725278322987212;23,06073174261314
